host id,host url,name,host since,location,response time,response rate,is superhost,neighbourhood,listingsCount,verifications,has profile pic,identity verified
31055270,https://www.airbnb.com/users/show/31055270,Lucia,2015-04-12,"London, United Kingdom",,,f,Grove Park,1.0,"['email', 'phone']",t,f
131295704,https://www.airbnb.com/users/show/131295704,Amanda,2017-05-21,GB,within a day,100%,f,Lee,1.0,"['phone', 'reviews']",t,f
102127522,https://www.airbnb.com/users/show/102127522,Lilian,2016-11-01,"London, England, United Kingdom",within an hour,100%,f,,1.0,"['email', 'phone']",t,f
62121298,https://www.airbnb.com/users/show/62121298,Nevzat,2016-03-08,"England, United Kingdom",,,f,Grove Park,1.0,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f
48958650,https://www.airbnb.com/users/show/48958650,Trisha,2015-11-13,"London, England, United Kingdom",within an hour,100%,t,,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t
150821762,https://www.airbnb.com/users/show/150821762,Courtney,2017-09-16,GB,within a day,67%,f,,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f
7383695,https://www.airbnb.com/users/show/7383695,Sarah,2013-07-09,"London, England, United Kingdom",,,f,Grove Park,1.0,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t
57790232,https://www.airbnb.com/users/show/57790232,Aurella,2016-02-07,"London, England, United Kingdom",within a few hours,100%,f,Lee,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']",t,t
12758880,https://www.airbnb.com/users/show/12758880,Muireann,2014-03-03,"London, United Kingdom",within a day,75%,f,Lee,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
12395168,https://www.airbnb.com/users/show/12395168,Claire,2014-02-19,"London, United Kingdom",within a day,100%,f,,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f
43201336,https://www.airbnb.com/users/show/43201336,Thomas,2015-09-02,"London, United Kingdom",within a day,100%,f,Sydenham,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f
171250242,https://www.airbnb.com/users/show/171250242,Rocky,2018-02-02,"London, England, United Kingdom",within an hour,100%,f,,1.0,"['email', 'phone']",t,f
19079273,https://www.airbnb.com/users/show/19079273,Michael,2014-07-29,In the house the studio is attached to,within a day,50%,f,Forest Hill,1.0,['phone'],t,f
49990481,https://www.airbnb.com/users/show/49990481,Lol,2015-11-27,"London, England, United Kingdom",within a few hours,80%,f,Forest Hill,1.0,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t
18855370,https://www.airbnb.com/users/show/18855370,Giusy,2014-07-25,"London, United Kingdom",,,f,Lewisham,1.0,"['email', 'phone', 'jumio']",t,f
22516501,https://www.airbnb.com/users/show/22516501,Samuel,2014-10-14,"London, England, United Kingdom",within an hour,90%,f,Perry Vale,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t
109044874,https://www.airbnb.com/users/show/109044874,Tolu,2016-12-29,GB,,,f,,1.0,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f
12966131,https://www.airbnb.com/users/show/12966131,Ari & Sarka,2014-03-09,London,within a few hours,100%,f,Perry Vale,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t
4378089,https://www.airbnb.com/users/show/4378089,Sarah,2012-12-11,London,,,f,Lewisham,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
69398626,https://www.airbnb.com/users/show/69398626,Andrea,2016-04-28,"London, England, United Kingdom",,,f,Perry Vale,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio', 'government_id']",t,t
36357525,https://www.airbnb.com/users/show/36357525,Jason,2015-06-21,US,,,f,Bellingham,1.0,"['email', 'phone']",t,f
91098109,https://www.airbnb.com/users/show/91098109,Victoria,2016-08-21,GB,,,f,,1.0,"['email', 'phone', 'reviews']",t,f
145161669,https://www.airbnb.com/users/show/145161669,Rohan,2017-08-09,GB,within a day,75%,f,,1.0,['phone'],t,f
2042656,https://www.airbnb.com/users/show/2042656,Janet,2012-03-31,South east London,a few days or more,0%,f,Perry Vale,1.0,"['email', 'phone', 'reviews']",t,f
142984961,https://www.airbnb.com/users/show/142984961,Satpal,2017-07-28,GB,a few days or more,0%,f,,1.0,['phone'],t,f
20843270,https://www.airbnb.com/users/show/20843270,Lyndsey,2014-09-02,"London, United Kingdom",within an hour,60%,f,,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
21091174,https://www.airbnb.com/users/show/21091174,Amelia,2014-09-08,"London, England, United Kingdom",within an hour,90%,f,,1.0,"['email', 'phone', 'reviews', 'jumio', 'work_email']",t,t
21533668,https://www.airbnb.com/users/show/21533668,Anthony,2014-09-19,"London, United Kingdom",,,f,,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
116550787,https://www.airbnb.com/users/show/116550787,Cathy,2017-02-15,"London, England, United Kingdom",within a few hours,100%,f,Forest Hill,2.0,"['email', 'phone', 'facebook', 'reviews']",t,f
14086610,https://www.airbnb.com/users/show/14086610,Thomas,2014-04-09,"London, United Kingdom",within a day,75%,f,Honor Oak,1.0,"['email', 'phone', 'reviews', 'jumio', 'work_email']",t,t
2000989,https://www.airbnb.com/users/show/2000989,Neha,2012-03-24,"London, England, United Kingdom",within a few hours,67%,f,Lewisham,2.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,f
10163132,https://www.airbnb.com/users/show/10163132,Rachael,2013-11-21,"London, England, United Kingdom",within an hour,100%,f,Blackheath,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
146573362,https://www.airbnb.com/users/show/146573362,Chess,2017-08-18,"London, England, United Kingdom",,,f,,1.0,"['email', 'phone', 'facebook']",t,f
77501116,https://www.airbnb.com/users/show/77501116,Tasha,2016-06-13,"London, England, United Kingdom",,,f,Deptford,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t
31721481,https://www.airbnb.com/users/show/31721481,Caffy,2015-04-22,London,within an hour,100%,f,Deptford,2.0,"['email', 'phone', 'reviews']",t,f
103374908,https://www.airbnb.com/users/show/103374908,Dawn,2016-11-11,GB,,,f,Lewisham,1.0,"['email', 'phone', 'reviews']",t,f
2587474,https://www.airbnb.com/users/show/2587474,Hui Ching,2012-06-09,"Datong District, Taipei City, Taiwan",within a day,80%,f,Lewisham,1.0,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id', 'work_email']",t,t
100420026,https://www.airbnb.com/users/show/100420026,Antonio,2016-10-19,GB,,,f,Lewisham,1.0,['phone'],t,f
33235745,https://www.airbnb.com/users/show/33235745,Eliana,2015-05-12,"London, England, United Kingdom",,,f,,1.0,"['email', 'phone', 'reviews']",t,f
491506,https://www.airbnb.com/users/show/491506,Ida,2011-04-07,"London, UK",within a few hours,90%,t,Lewisham,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio', 'work_email']",t,t
60378355,https://www.airbnb.com/users/show/60378355,Keith,2016-02-25,"London, England, United Kingdom",within an hour,100%,f,,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f
6152680,https://www.airbnb.com/users/show/6152680,Maja,2013-04-29,"London, United Kingdom",within an hour,100%,f,Lee,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
151293682,https://www.airbnb.com/users/show/151293682,Farhana,2017-09-19,"England, United Kingdom",within a few hours,100%,f,,1.0,"['phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f
3025805,https://www.airbnb.com/users/show/3025805,Nabi & Jacob,2012-07-23,"London, United Kingdom",,,f,New Cross,1.0,"['phone', 'reviews', 'jumio']",t,f
47731908,https://www.airbnb.com/users/show/47731908,Lucia,2015-10-29,"Castellanza, Lombardy, Italy",,,f,New Cross,1.0,"['email', 'phone', 'reviews']",t,f
29170711,https://www.airbnb.com/users/show/29170711,San,2015-03-11,london,within a few hours,100%,f,New Cross,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
11141166,https://www.airbnb.com/users/show/11141166,Anna,2014-01-09,"London, England, United Kingdom",within an hour,100%,f,New Cross,1.0,"['email', 'phone', 'reviews']",t,f
187107,https://www.airbnb.com/users/show/187107,Richard,2010-07-31,"London, England, United Kingdom",,,f,Deptford,1.0,"['email', 'phone', 'reviews']",t,f
5794636,https://www.airbnb.com/users/show/5794636,Meital,2013-04-06,"London, United Kingdom",within a day,100%,f,New Cross,1.0,"['email', 'phone', 'reviews']",t,f
61213338,https://www.airbnb.com/users/show/61213338,Reyhan,2016-03-02,"London, England, United Kingdom",within a few hours,88%,f,New Cross,1.0,"['email', 'phone', 'facebook', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t
24007488,https://www.airbnb.com/users/show/24007488,Tamaryn,2014-11-21,"London, United Kingdom",,,f,,1.0,"['email', 'phone', 'reviews']",t,f
132703115,https://www.airbnb.com/users/show/132703115,Mae,2017-05-30,"London, England, United Kingdom",within an hour,100%,f,New Cross,1.0,"['email', 'phone']",t,f
15573781,https://www.airbnb.com/users/show/15573781,Kon,2014-05-15,London,within an hour,100%,f,,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
174420863,https://www.airbnb.com/users/show/174420863,Calvin,2018-02-20,"London, England, United Kingdom",within an hour,80%,f,Deptford,1.0,"['email', 'phone']",t,f
156171732,https://www.airbnb.com/users/show/156171732,Danila,2017-10-25,"England, United Kingdom",within an hour,90%,f,Deptford,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,f
335760,https://www.airbnb.com/users/show/335760,David,2011-01-05,"New York, New York, United States",,,f,Deptford,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio', 'offline_government_id', 'kba', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t
2012001,https://www.airbnb.com/users/show/2012001,Shelly,2012-03-26,"Chateau Groovy: 173 B SHARDELOES ROAD, LONDON,SE14 6RT,UK",within an hour,100%,f,New Cross,2.0,"['email', 'phone', 'reviews']",t,f
30031605,https://www.airbnb.com/users/show/30031605,Barbara,2015-03-26,London,,,f,,1.0,"['email', 'phone', 'reviews']",t,f
3766083,https://www.airbnb.com/users/show/3766083,Caliza,2012-10-05,"Leatherhead, England, United Kingdom",within a few hours,100%,f,,3.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
2262785,https://www.airbnb.com/users/show/2262785,Max,2012-05-01,"London, England, United Kingdom",,,f,New Cross,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
14126924,https://www.airbnb.com/users/show/14126924,Marie,2014-04-10,South London ,,,f,,1.0,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t
63604730,https://www.airbnb.com/users/show/63604730,Malee,2016-03-19,"London, England, United Kingdom",,,f,Lewisham,1.0,"['email', 'phone', 'reviews']",t,f
3164545,https://www.airbnb.com/users/show/3164545,Ramon,2012-08-05,London,a few days or more,25%,f,,1.0,"['email', 'phone', 'reviews', 'jumio', 'work_email']",t,f
53393138,https://www.airbnb.com/users/show/53393138,Ciara,2016-01-05,"London, England, United Kingdom",within a few hours,100%,f,,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
17495123,https://www.airbnb.com/users/show/17495123,Paul,2014-07-01,London,within a day,100%,f,,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
182409136,https://www.airbnb.com/users/show/182409136,Julia,2018-04-04,"Seville, Andalusia, Spain",,,f,,1.0,"['email', 'phone']",t,f
85833240,https://www.airbnb.com/users/show/85833240,John,2016-07-25,United Kingdom,within an hour,100%,f,Peckham,2.0,"['email', 'phone', 'reviews']",t,f
35896393,https://www.airbnb.com/users/show/35896393,Charlie,2015-06-15,"London, England, United Kingdom",within a few hours,100%,t,,1.0,"['email', 'phone', 'reviews']",t,f
1985714,https://www.airbnb.com/users/show/1985714,Zara,2012-03-21,"London, England, United Kingdom",within an hour,100%,f,,1.0,"['email', 'phone', 'reviews', 'jumio', 'work_email']",t,t
74278621,https://www.airbnb.com/users/show/74278621,Evel,2016-05-27,"London, England, United Kingdom",a few days or more,0%,f,,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t
9402152,https://www.airbnb.com/users/show/9402152,Tom,2013-10-13,"London, United Kingdom",,,f,Lewisham,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
1948459,https://www.airbnb.com/users/show/1948459,James,2012-03-18,"London, England, United Kingdom",,,f,,1.0,"['email', 'phone']",t,f
14870566,https://www.airbnb.com/users/show/14870566,Liane,2014-04-29,London,within an hour,100%,f,Deptford,1.0,"['email', 'phone', 'reviews', 'manual_offline', 'jumio']",t,t
66090131,https://www.airbnb.com/users/show/66090131,Romans,2016-04-06,"London, England, United Kingdom",within a few hours,100%,f,,3.0,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id']",t,t
24103625,https://www.airbnb.com/users/show/24103625,James,2014-11-24,US,within a few hours,89%,f,Lewisham,1.0,"['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'jumio']",t,t
11419168,https://www.airbnb.com/users/show/11419168,Lauren,2014-01-18,"London, England, United Kingdom",within a few hours,100%,t,,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
155102624,https://www.airbnb.com/users/show/155102624,Jacqui,2017-10-18,"London, England, United Kingdom",within a day,100%,f,Lewisham,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
14334625,https://www.airbnb.com/users/show/14334625,Christopher,2014-04-15,"London, United Kingdom",within a day,100%,f,Sydenham,1.0,"['email', 'phone', 'facebook']",t,f
168397014,https://www.airbnb.com/users/show/168397014,Tomás,2018-01-17,"London, England, United Kingdom",within an hour,100%,f,Deptford,1.0,"['email', 'phone']",t,f
33818070,https://www.airbnb.com/users/show/33818070,Peter,2015-05-20,"London, United Kingdom",,,f,New Cross,1.0,"['email', 'phone', 'reviews']",t,f
27399595,https://www.airbnb.com/users/show/27399595,Dre,2015-02-08,"London, England, United Kingdom",,,f,,1.0,"['email', 'phone']",t,f
45524233,https://www.airbnb.com/users/show/45524233,Shrina,2015-10-01,"London, England, United Kingdom",within a few hours,100%,f,New Cross,2.0,"['email', 'phone', 'reviews', 'jumio']",t,t
159453124,https://www.airbnb.com/users/show/159453124,Nicola,2017-11-20,"Stoke-on-Trent, England, United Kingdom",within an hour,100%,f,,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f
15754718,https://www.airbnb.com/users/show/15754718,Greg,2014-05-20,"Bristol, England, United Kingdom",,,f,New Cross,1.0,"['email', 'phone', 'reviews']",t,f
15069174,https://www.airbnb.com/users/show/15069174,Shannon,2014-05-04,South East London,within an hour,100%,f,Lewisham,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t
107384488,https://www.airbnb.com/users/show/107384488,Veronika,2016-12-15,"London, England, United Kingdom",,,f,,1.0,"['email', 'phone', 'facebook']",t,f
13649766,https://www.airbnb.com/users/show/13649766,Jorunne,2014-03-28,"London, England",a few days or more,0%,f,,1.0,"['email', 'phone']",t,f
13227538,https://www.airbnb.com/users/show/13227538,Garry,2014-03-17,GB,within a day,60%,f,,1.0,"['email', 'phone', 'reviews', 'work_email']",t,f
2975469,https://www.airbnb.com/users/show/2975469,Emilie,2012-07-18,"Malvern, Pennsylvania, United States",,,f,Lewisham,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
20518906,https://www.airbnb.com/users/show/20518906,Alia,2014-08-25,"London, UK",a few days or more,0%,f,,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
168870091,https://www.airbnb.com/users/show/168870091,Caroline,2018-01-20,GB,within a day,67%,f,Lewisham,1.0,"['email', 'phone']",t,f
44945802,https://www.airbnb.com/users/show/44945802,Stephanie,2015-09-23,"London, England, United Kingdom",,,f,Lewisham,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
24393738,https://www.airbnb.com/users/show/24393738,Pauline,2014-12-02,"London, England, United Kingdom",,,f,,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
17379938,https://www.airbnb.com/users/show/17379938,Jonny,2014-06-28,London,a few days or more,0%,f,New Cross,1.0,"['email', 'phone', 'reviews']",t,f
372711,https://www.airbnb.com/users/show/372711,Jordan,2011-02-01,"London, England, United Kingdom",,,f,,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t
14094130,https://www.airbnb.com/users/show/14094130,Holly,2014-04-09,"London, United Kingdom",,,f,,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']",t,t
2550828,https://www.airbnb.com/users/show/2550828,Jodie,2012-06-05,"London, England, United Kingdom",within a day,67%,f,,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
176485110,https://www.airbnb.com/users/show/176485110,Kuba,2018-03-04,AU,within a day,100%,f,Deptford,1.0,"['email', 'phone']",t,f
97585231,https://www.airbnb.com/users/show/97585231,Matthew,2016-10-02,"London, England, United Kingdom",,,f,,1.0,"['email', 'phone', 'reviews', 'work_email']",t,f
3744546,https://www.airbnb.com/users/show/3744546,Carolina,2012-10-03,"London, United Kingdom",within a few hours,100%,f,Lewisham,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
2413517,https://www.airbnb.com/users/show/2413517,William,2012-05-19,London,within an hour,100%,t,Lewisham,1.0,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",t,t
40246764,https://www.airbnb.com/users/show/40246764,Steve,2015-08-02,"London, United Kingdom",within a day,100%,t,,1.0,"['phone', 'facebook', 'reviews']",t,f
118087784,https://www.airbnb.com/users/show/118087784,Thuy,2017-02-25,"England, United Kingdom",,,f,Greenwich,1.0,"['email', 'phone', 'reviews']",t,f
29922755,https://www.airbnb.com/users/show/29922755,Juan,2015-03-24,"Belfast, Northern Ireland, United Kingdom",,,f,,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
35726605,https://www.airbnb.com/users/show/35726605,Vero,2015-06-13,"London, United Kingdom",,,f,,1.0,"['email', 'phone', 'facebook', 'reviews', 'selfie']",t,f
64338187,https://www.airbnb.com/users/show/64338187,Andrew,2016-03-24,"London, England, United Kingdom",,,f,,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f
79975171,https://www.airbnb.com/users/show/79975171,Jack,2016-06-26,"London, England, United Kingdom",within an hour,75%,f,,1.0,"['email', 'phone', 'facebook']",t,f
5374282,https://www.airbnb.com/users/show/5374282,Laura,2013-03-08,London,within an hour,91%,f,Perry Vale,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
35197148,https://www.airbnb.com/users/show/35197148,Kaja & Jack,2015-06-07,"London, United Kingdom",within an hour,89%,f,Forest Hill,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
5396398,https://www.airbnb.com/users/show/5396398,Clare,2013-03-10,London,,,f,,1.0,"['email', 'phone', 'reviews']",t,f
69504128,https://www.airbnb.com/users/show/69504128,Tao,2016-04-29,"London, England, United Kingdom",a few days or more,0%,f,,1.0,"['email', 'phone', 'facebook']",t,f
20282356,https://www.airbnb.com/users/show/20282356,Lucy,2014-08-19,"London, United Kingdom",within a day,100%,f,Forest Hill,2.0,"['email', 'phone', 'reviews', 'jumio']",t,t
12982629,https://www.airbnb.com/users/show/12982629,Irmani,2014-03-10,"London, UK",,,f,Forest Hill,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
8276861,https://www.airbnb.com/users/show/8276861,Jeanette,2013-08-20,London,a few days or more,0%,f,Honor Oak,1.0,"['email', 'phone', 'facebook']",t,f
22194516,https://www.airbnb.com/users/show/22194516,Maartje,2014-10-06,"London, England, United Kingdom",a few days or more,0%,f,Acton,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'work_email']",t,t
53547743,https://www.airbnb.com/users/show/53547743,Aleksejus,2016-01-06,"London, England, United Kingdom",,,f,New Cross,1.0,"['email', 'phone', 'reviews', 'jumio']",f,f
3094918,https://www.airbnb.com/users/show/3094918,Ben,2012-07-29,GB,,,f,,1.0,"['email', 'phone', 'reviews']",t,f
30580442,https://www.airbnb.com/users/show/30580442,Stefan,2015-04-04,"LONDON, UK",,,f,Lewisham,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
2158383,https://www.airbnb.com/users/show/2158383,Sara,2012-04-17,London,within an hour,100%,f,Honor Oak,1.0,"['email', 'phone', 'reviews', 'jumio']",t,f
2932253,https://www.airbnb.com/users/show/2932253,Krisztina,2012-07-14,"London, England, United Kingdom",a few days or more,0%,f,New Cross,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t
18623729,https://www.airbnb.com/users/show/18623729,Becky,2014-07-22,"London, United Kingdom",within a day,75%,f,Lewisham,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
23367184,https://www.airbnb.com/users/show/23367184,Aparna,2014-11-05,"London, UK",within an hour,90%,t,Grove Park,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
119989587,https://www.airbnb.com/users/show/119989587,Ricardo,2017-03-09,"London, England, United Kingdom",,,f,,2.0,"['email', 'phone', 'reviews']",t,f
12616882,https://www.airbnb.com/users/show/12616882,Igor,2014-02-26,London,,,f,Grove Park,2.0,"['email', 'phone']",t,f
159542746,https://www.airbnb.com/users/show/159542746,Linda-Mae,2017-11-21,GB,within an hour,80%,f,,1.0,"['email', 'phone', 'reviews']",t,f
1205895,https://www.airbnb.com/users/show/1205895,Babsy,2011-09-25,"London, England, United Kingdom",,,f,Downham,1.0,"['email', 'phone', 'facebook']",t,f
93610561,https://www.airbnb.com/users/show/93610561,Marlon,2016-09-05,"London, England, United Kingdom",within a day,70%,f,Bellingham,1.0,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t
53816651,https://www.airbnb.com/users/show/53816651,Pranay,2016-01-08,"London, England, United Kingdom",within a few hours,100%,t,Bellingham,1.0,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id', 'work_email']",t,t
99015275,https://www.airbnb.com/users/show/99015275,Billy,2016-10-10,"London Borough of Lewisham, England, United Kingdom",within a day,100%,f,Lee,2.0,"['email', 'phone', 'work_email']",t,f
160571305,https://www.airbnb.com/users/show/160571305,Selase,2017-11-29,"England, United Kingdom",,,f,,1.0,"['email', 'phone', 'reviews']",t,f
2736712,https://www.airbnb.com/users/show/2736712,Alessia,2012-06-25,GB,,,f,Lee,1.0,"['email', 'phone', 'reviews']",t,f
109862369,https://www.airbnb.com/users/show/109862369,Marcello Marlon,2017-01-04,"London, England, United Kingdom",within a few hours,67%,f,Bellingham,1.0,"['email', 'phone', 'google', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t
60880692,https://www.airbnb.com/users/show/60880692,Rocsana,2016-02-29,"London, England, United Kingdom",within an hour,100%,f,,2.0,"['email', 'phone', 'reviews']",t,f
41904232,https://www.airbnb.com/users/show/41904232,David,2015-08-19,"England, United Kingdom",within a few hours,100%,f,Catford,1.0,"['email', 'phone', 'reviews']",t,f
109887500,https://www.airbnb.com/users/show/109887500,Denis,2017-01-04,"London, England, United Kingdom",within an hour,90%,f,Grove Park,1.0,"['email', 'phone', 'reviews']",t,f
152196741,https://www.airbnb.com/users/show/152196741,Jussy & Cam,2017-09-26,"England, United Kingdom",within a day,83%,f,,1.0,"['email', 'phone', 'reviews']",t,f
10175158,https://www.airbnb.com/users/show/10175158,Dorothy And Nodge,2013-11-21,South East London,within a few hours,100%,f,Bellingham,1.0,"['email', 'phone', 'reviews', 'manual_offline', 'jumio', 'work_email']",t,t
181415953,https://www.airbnb.com/users/show/181415953,Kenny,2018-03-30,GB,,,f,Bellingham,1.0,"['email', 'phone']",t,f
100515894,https://www.airbnb.com/users/show/100515894,Dariusz,2016-10-20,"London, United Kingdom",,,f,Forest Hill,2.0,"['email', 'phone', 'facebook']",t,f
5365627,https://www.airbnb.com/users/show/5365627,Alice,2013-03-07,"London, England, United Kingdom",within a few hours,100%,t,Perry Vale,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
7933264,https://www.airbnb.com/users/show/7933264,Tim,2013-08-04,london,within a day,50%,f,Lewisham,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
133649174,https://www.airbnb.com/users/show/133649174,Agnes,2017-06-05,"England, United Kingdom",a few days or more,0%,f,,1.0,"['email', 'phone']",t,f
31968970,https://www.airbnb.com/users/show/31968970,M.C.,2015-04-26,"London, United Kingdom",,,f,Lewisham,1.0,"['email', 'phone']",t,f
54363098,https://www.airbnb.com/users/show/54363098,Clara,2016-01-12,GB,,,f,,1.0,"['email', 'phone', 'reviews']",t,f
22407107,https://www.airbnb.com/users/show/22407107,Sinead,2014-10-11,"London, UK",within a day,100%,t,Forest Hill,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
21273762,https://www.airbnb.com/users/show/21273762,Sara,2014-09-13,"London, England, United Kingdom",,,f,Forest Hill,1.0,"['email', 'phone', 'reviews']",t,f
13255719,https://www.airbnb.com/users/show/13255719,Dilip,2014-03-18,"London, England, United Kingdom",within an hour,75%,f,,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t
21294406,https://www.airbnb.com/users/show/21294406,David,2014-09-13,"London, United Kingdom",within an hour,90%,f,,1.0,"['email', 'phone', 'reviews', 'manual_offline', 'jumio']",t,t
13108805,https://www.airbnb.com/users/show/13108805,Kate,2014-03-13,"London, England, United Kingdom",within an hour,100%,f,Lee,1.0,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,t
83051918,https://www.airbnb.com/users/show/83051918,Serena,2016-07-11,"London, England, United Kingdom",within an hour,86%,f,,1.0,"['phone', 'facebook']",t,f
47987725,https://www.airbnb.com/users/show/47987725,Maria,2015-11-02,"Windsor, England, United Kingdom",within an hour,100%,f,,1.0,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,t
32528140,https://www.airbnb.com/users/show/32528140,Jo,2015-05-03,"London Borough of Lewisham, England, United Kingdom",within an hour,100%,t,Lewisham,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
14586467,https://www.airbnb.com/users/show/14586467,Sarah,2014-04-22,London,within a few hours,100%,f,Lewisham,2.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f
160453505,https://www.airbnb.com/users/show/160453505,Mario,2017-11-28,GB,a few days or more,0%,f,Lewisham,1.0,"['email', 'phone']",t,f
71696412,https://www.airbnb.com/users/show/71696412,Beatrice,2016-05-12,GB,a few days or more,0%,f,LB of Barnet,2.0,"['email', 'phone', 'reviews']",t,f
2005050,https://www.airbnb.com/users/show/2005050,Richard,2012-03-25,"London, England, United Kingdom",within an hour,100%,f,Blackheath,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
180631090,https://www.airbnb.com/users/show/180631090,Peter,2018-03-26,"England, United Kingdom",,,f,,1.0,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f
